disease,metric,method,n_pairs,method_mean,RWR_mean,mean_increase_over_RWR,t_statistic,p_value,significance
purine-pyrimidine metabolism inborn errors,AP@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,DK,2,0.00047709923664122136,0.0,0.00047709923664122136,1.0,0.49999999999999956,ns
purine-pyrimidine metabolism inborn errors,AP@300,DK*,2,0.0004807692307692308,0.0,0.0004807692307692308,1.0,0.49999999999999956,ns
purine-pyrimidine metabolism inborn errors,AP@300,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,AP@300,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,DK,2,0.125,0.0,0.125,1.0,0.49999999999999956,ns
purine-pyrimidine metabolism inborn errors,Recall@300,DK*,2,0.125,0.0,0.125,1.0,0.49999999999999956,ns
purine-pyrimidine metabolism inborn errors,Recall@300,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
purine-pyrimidine metabolism inborn errors,Recall@300,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
renal tubular transport inborn errors,AP@25,rNBR,2,0.07574728260869565,0.006944444444444444,0.0688028381642512,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,AP@25,RWR,2,0.08143939393939395,0.006944444444444444,0.0744949494949495,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,AP@25,DK,2,0.07931286549707603,0.006944444444444444,0.07236842105263158,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,AP@25,DK*,2,0.08134191176470588,0.006944444444444444,0.07439746732026144,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,AP@25,QA0,2,0.09365287490287491,0.006944444444444444,0.08670843045843046,1.0701228648486665,0.4784435308860326,ns
renal tubular transport inborn errors,AP@25,QA1,2,0.0901356919579426,0.006944444444444444,0.08319124751349816,1.0698949291914115,0.47851118301829604,ns
renal tubular transport inborn errors,AP@25,QA*,2,0.14791666666666667,0.006944444444444444,0.14097222222222222,1.0972972972972974,0.47048725328936514,ns
renal tubular transport inborn errors,AP@25,DIAMOND,2,0.010416666666666666,0.006944444444444444,0.003472222222222222,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,AP@25,GCN,2,0.08035714285714285,0.006944444444444444,0.0734126984126984,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,AP@300,rNBR,2,0.07741394927536231,0.010634462846910326,0.066779486428452,0.9822220086944251,0.5057095104798992,ns
renal tubular transport inborn errors,AP@300,RWR,2,0.08454903767403768,0.010634462846910326,0.07391457482712736,1.0232187601742293,0.492694377276275,ns
renal tubular transport inborn errors,AP@300,DK,2,0.0870814663810534,0.010634462846910326,0.07644700353414306,1.1269920338096613,0.4620356916168799,ns
renal tubular transport inborn errors,AP@300,DK*,2,0.09058120892587805,0.010634462846910326,0.07994674607896773,1.1419303300551225,0.45787736085468383,ns
renal tubular transport inborn errors,AP@300,QA0,2,0.10169054797844095,0.010634462846910326,0.09105608513153063,1.1850866567984526,0.4462038596527066,ns
renal tubular transport inborn errors,AP@300,QA1,2,0.09674798494031697,0.010634462846910326,0.08611352209340666,1.1636300080228261,0.4519454917395021,ns
renal tubular transport inborn errors,AP@300,QA*,2,0.16068539870145374,0.010634462846910326,0.1500509358545434,1.1926338266122536,0.4442130115696111,ns
renal tubular transport inborn errors,AP@300,DIAMOND,2,0.02513169989959919,0.010634462846910326,0.014497237052688865,1.3221096325295485,0.4122517308349197,ns
renal tubular transport inborn errors,AP@300,GCN,2,0.0879245347564313,0.010634462846910326,0.07729007190952097,1.1588183458884236,0.453249847159785,ns
renal tubular transport inborn errors,Recall@25,rNBR,2,0.1875,0.0625,0.125,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,Recall@25,RWR,2,0.1875,0.0625,0.125,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,Recall@25,DK,2,0.1875,0.0625,0.125,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,Recall@25,DK*,2,0.1875,0.0625,0.125,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,Recall@25,QA0,2,0.25,0.0625,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@25,QA1,2,0.25,0.0625,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@25,QA*,2,0.25,0.0625,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@25,DIAMOND,2,0.0625,0.0625,0.0,0.0,1.0,ns
renal tubular transport inborn errors,Recall@25,GCN,2,0.1875,0.0625,0.125,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,Recall@300,rNBR,2,0.3125,0.3125,0.0,0.0,1.0,ns
renal tubular transport inborn errors,Recall@300,RWR,2,0.3125,0.3125,0.0,0.0,1.0,ns
renal tubular transport inborn errors,Recall@300,DK,2,0.5,0.3125,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@300,DK*,2,0.5,0.3125,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@300,QA0,2,0.5,0.3125,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@300,QA1,2,0.5,0.3125,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@300,QA*,2,0.5,0.3125,0.1875,3.0,0.20483276469913345,ns
renal tubular transport inborn errors,Recall@300,DIAMOND,2,0.375,0.3125,0.0625,1.0,0.49999999999999956,ns
renal tubular transport inborn errors,Recall@300,GCN,2,0.4375,0.3125,0.125,1.0,0.49999999999999956,ns
sarcoma,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,AP@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,AP@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,AP@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,AP@25,QA0,2,0.125,0.0,0.125,3.0,0.20483276469913345,ns
sarcoma,AP@25,QA1,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,AP@25,QA*,2,0.125,0.0,0.125,3.0,0.20483276469913345,ns
sarcoma,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,AP@25,GCN,2,0.027083333333333334,0.0,0.027083333333333334,4.333333333333333,0.14438463102129448,ns
sarcoma,AP@300,rNBR,2,0.0006574647536646851,0.0,0.0006574647536646851,507.0000000000139,0.0012556586722294128,**
sarcoma,AP@300,RWR,2,0.005690586419753086,0.0,0.005690586419753086,11.799999999999999,0.05382222638978532,ns
sarcoma,AP@300,DK,2,0.008508158508158508,0.0,0.008508158508158508,2.881578947368421,0.21264898578094074,ns
sarcoma,AP@300,DK*,2,0.008834776334776334,0.0,0.008834776334776334,3.0650813516896114,0.2007689568770829,ns
sarcoma,AP@300,QA0,2,0.12562656641604011,0.0,0.12562656641604011,2.97037037037037,0.20673595715299767,ns
sarcoma,AP@300,QA1,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,AP@300,QA*,2,0.1256016847172082,0.0,0.1256016847172082,2.9715302491103195,0.20666081357960367,ns
sarcoma,AP@300,DIAMOND,2,0.0013389164598842018,0.0,0.0013389164598842018,1.0,0.49999999999999956,ns
sarcoma,AP@300,GCN,2,0.02766812865497076,0.0,0.02766812865497076,4.883870967741935,0.12857431134768726,ns
sarcoma,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,Recall@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,Recall@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,Recall@25,DK*,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,Recall@25,QA0,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@25,QA1,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@25,QA*,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
sarcoma,Recall@25,GCN,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@300,rNBR,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@300,RWR,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@300,DK,2,0.25,0.0,0.25,3.0,0.20483276469913345,ns
sarcoma,Recall@300,DK*,2,0.25,0.0,0.25,3.0,0.20483276469913345,ns
sarcoma,Recall@300,QA0,2,0.25,0.0,0.25,3.0,0.20483276469913345,ns
sarcoma,Recall@300,QA1,2,0.16666666666666666,0.0,0.16666666666666666,inf,0.0,***
sarcoma,Recall@300,QA*,2,0.25,0.0,0.25,3.0,0.20483276469913345,ns
sarcoma,Recall@300,DIAMOND,2,0.16666666666666666,0.0,0.16666666666666666,1.0,0.49999999999999956,ns
sarcoma,Recall@300,GCN,2,0.25,0.0,0.25,3.0,0.20483276469913345,ns
spastic paraplegia hereditary,AP@25,rNBR,2,0.05,0.0,0.05,3.0,0.20483276469913345,ns
spastic paraplegia hereditary,AP@25,RWR,2,0.01818181818181818,0.0,0.01818181818181818,inf,0.0,***
spastic paraplegia hereditary,AP@25,DK,2,0.025,0.0,0.025,inf,0.0,***
spastic paraplegia hereditary,AP@25,DK*,2,0.025,0.0,0.025,inf,0.0,***
spastic paraplegia hereditary,AP@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,AP@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,AP@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,AP@25,GCN,2,0.0202020202020202,0.0,0.0202020202020202,10.000000000000004,0.06345103486110709,ns
spastic paraplegia hereditary,AP@300,rNBR,2,0.05,0.0,0.05,3.0,0.20483276469913345,ns
spastic paraplegia hereditary,AP@300,RWR,2,0.01818181818181818,0.0,0.01818181818181818,inf,0.0,***
spastic paraplegia hereditary,AP@300,DK,2,0.025,0.0,0.025,inf,0.0,***
spastic paraplegia hereditary,AP@300,DK*,2,0.025,0.0,0.025,inf,0.0,***
spastic paraplegia hereditary,AP@300,QA0,2,0.0052168021680216795,0.0,0.0052168021680216795,15.400000000000013,0.04128099006031961,*
spastic paraplegia hereditary,AP@300,QA1,2,0.00502828409805154,0.0,0.00502828409805154,13.333333333333327,0.047657259209100224,*
spastic paraplegia hereditary,AP@300,QA*,2,0.004772727272727272,0.0,0.004772727272727272,20.999999999999982,0.030292344376736304,*
spastic paraplegia hereditary,AP@300,DIAMOND,2,0.006274509803921568,0.0,0.006274509803921568,16.000000000000007,0.039737048611081655,*
spastic paraplegia hereditary,AP@300,GCN,2,0.022173778285581335,0.0,0.022173778285581335,457.72040472176235,0.0013908463614959613,**
spastic paraplegia hereditary,Recall@25,rNBR,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@25,RWR,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@25,DK,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@25,DK*,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,Recall@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,Recall@25,QA*,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
spastic paraplegia hereditary,Recall@25,GCN,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,rNBR,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,RWR,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,DK,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,DK*,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,QA0,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,QA1,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,QA*,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,DIAMOND,2,0.2,0.0,0.2,inf,0.0,***
spastic paraplegia hereditary,Recall@300,GCN,2,0.4,0.0,0.4,2.0000000000000004,0.2951672353008664,ns
spinocerebellar ataxias,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar ataxias,AP@25,RWR,2,0.007936507936507936,0.0,0.007936507936507936,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@25,DK,2,0.005952380952380952,0.0,0.005952380952380952,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@25,DK*,2,0.0071428571428571435,0.0,0.0071428571428571435,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@25,QA0,2,0.01020408163265306,0.0,0.01020408163265306,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@25,QA1,2,0.017857142857142856,0.0,0.017857142857142856,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@25,QA*,2,0.014285714285714287,0.0,0.014285714285714287,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar ataxias,AP@25,GCN,2,0.017857142857142856,0.0,0.017857142857142856,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,rNBR,2,0.00031746031746031746,0.0005580357142857143,-0.0002405753968253968,-1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,RWR,2,0.007936507936507936,0.0005580357142857143,0.007378472222222222,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,DK,2,0.005952380952380952,0.0005580357142857143,0.005394345238095238,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,DK*,2,0.0071428571428571435,0.0005580357142857143,0.0065848214285714295,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,QA0,2,0.01020408163265306,0.0005580357142857143,0.009646045918367346,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,QA1,2,0.017857142857142856,0.0005580357142857143,0.01729910714285714,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,QA*,2,0.014285714285714287,0.0005580357142857143,0.013727678571428573,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,DIAMOND,2,0.000562429696287964,0.0005580357142857143,4.3939820022496955e-06,1.0,0.49999999999999956,ns
spinocerebellar ataxias,AP@300,GCN,2,0.017857142857142856,0.0005580357142857143,0.01729910714285714,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@25,RWR,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,DK,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,DK*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,QA0,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,QA1,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,QA*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@25,GCN,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar ataxias,Recall@300,rNBR,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,RWR,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,DK,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,DK*,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,QA0,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,QA1,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,QA*,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,DIAMOND,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar ataxias,Recall@300,GCN,2,0.07142857142857142,0.07142857142857142,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,DK*,2,0.003401360544217687,0.0,0.003401360544217687,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,QA*,2,0.007936507936507936,0.0,0.007936507936507936,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@25,GCN,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,AP@300,rNBR,2,0.0018796992481203006,0.000562429696287964,0.0013172695518323366,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,RWR,2,0.002551020408163265,0.000562429696287964,0.001988590711875301,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,DK,2,0.0026455026455026454,0.000562429696287964,0.0020830729492146813,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,DK*,2,0.003401360544217687,0.000562429696287964,0.002838930847929723,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,QA0,2,0.0019305019305019305,0.000562429696287964,0.0013680722342139665,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,QA1,2,0.0018315018315018315,0.000562429696287964,0.0012690721352138674,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,QA*,2,0.007936507936507936,0.000562429696287964,0.0073740782402199724,1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,DIAMOND,2,0.0,0.000562429696287964,-0.000562429696287964,-1.0,0.49999999999999956,ns
spinocerebellar degenerations,AP@300,GCN,2,0.0026455026455026454,0.000562429696287964,0.0020830729492146813,1.0,0.49999999999999956,ns
spinocerebellar degenerations,Recall@25,rNBR,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,Recall@25,RWR,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,Recall@25,DK,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,Recall@25,DK*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar degenerations,Recall@25,QA0,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,Recall@25,QA1,2,0.0,0.0,0.0,0.0,1.0,ns
spinocerebellar degenerations,Recall@25,QA*,2,0.07142857142857142,0.0,0.07142857142857142,1.0,0.49999999999999956,ns
spinocerebellar degenerations,Recall@25,DIAMOND,2,0.0,0.0,0.0,0.0,1.0,ns
